type,orderID,address,city_province_zip,effective_date,municipality_district,structure_type,year_built,gla,num_beds,num_baths,condition,sale_price,sale_date,distance_to_subject,distance_km,typeis_missing,orderIDis_missing,addressis_missing,city_province_zipis_missing,effective_dateis_missing,municipality_districtis_missing,structure_typeis_missing,num_bathsis_missing,conditionis_missing,sale_dateis_missing,distance_to_subjectis_missing,year_builtis_missing,glais_missing,sale_priceis_missing,distance_kmis_missing
property,4764103,96 Glenvale Boulevard,"Toronto, Ontario, M4G 2V9",0,0,40,2004.0,2483.0,4.0,0:0,0,2450000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,1 Le May Road,"Toronto, Ontario, M4S 2X2",0,0,40,2004.0,2204.0,5.0,0:0,0,2250000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,390 Roehampton Avenue E,"Toronto, Ontario, M4P 1S4",0,0,40,2004.0,1750.0,4.0,0:0,0,1680000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 624 - 33 Frederick Todd Way,"Toronto, Ontario, M4G 0C9",0,0,11,2004.0,550.0,2.0,0:0,0,570000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 618 - 160 Vanderhoof Avenue,"Toronto, Ontario, M4G 0B7",0,0,11,2004.0,650.0,1.0,0:0,0,510000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,7 Lumley Ave,"Toronto, Ontario, M4G 2X3",0,0,47,2004.0,1750.0,3.0,0:0,0,2485000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,16 Donlea Drive,"Toronto, Ontario, M4G 2M2",0,0,40,2004.0,3487.0,5.0,0:0,0,3935000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,24 Le May Road,"Toronto, Ontario, M4S 2X3",0,0,40,2004.0,2750.0,4.0,0:0,0,2495020.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,488 Merton Street,"Toronto, Ontario, M4S 1B3",0,0,40,2004.0,1561.0,3.0,0:0,0,1715000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,151 Hanna Road,"Toronto, Ontario, M4G 3N6",0,0,40,2004.0,3041.0,5.0,0:0,0,3400000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,31 Sutherland Drive,"Toronto, Ontario, M4G 1H2",0,0,40,2004.0,4250.0,5.0,0:0,0,3250820.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 426 - 20 Burkebrook Place,"North York, Ontario, M4G 0A1",0,0,11,2004.0,650.0,1.0,0:0,0,680000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,139 Manor Road E,"Toronto, Ontario, M4S 1R7",0,0,40,2004.0,2134.0,6.0,0:0,0,1745250.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,382 Merton St,"Toronto, Ontario, M4S 1B3",0,0,40,2004.0,1481.0,3.0,0:0,0,1150000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,190 Bayview Heights Drive,"Toronto, Ontario, M4G 2Z2",0,0,40,2004.0,1750.0,3.0,0:0,0,2800000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,39 Sharron Drive,"Toronto, Ontario, M4G 2A7",0,0,40,2004.0,3389.0,5.0,0:0,0,3500000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 403 - 1818 Bayview Avenue,"Toronto, Ontario, M4G 4G7",0,0,11,2004.0,1300.0,2.0,0:0,0,860000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 3811 - 30 Inn On The Park Dr,"North York, Ontario, M3C 0P7",0,0,11,2004.0,550.0,2.0,0:0,0,628000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 808 - 160 Vanderhoof Avenue,"Toronto, Ontario, M4G 0B7",0,0,11,2004.0,250.0,1.0,0:0,0,448000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 406 - 11 Thorncliffe Park Drive,"Toronto, Ontario, M4H 1P3",0,0,11,2004.0,950.0,2.0,0:0,0,520000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 701 - 3 Southvale Drive,"Toronto, Ontario, M4G 1G1",0,0,11,2004.0,1500.0,3.0,0:0,0,1525000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,32 Southlea Avenue,"Toronto, Ontario, M4G 3L9",0,0,40,2004.0,2673.0,4.0,0:0,0,2785000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 506 - 25 Malcolm Road,"Toronto, Ontario, M4G 1X7",0,0,11,2004.0,750.0,2.0,0:0,0,620000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 303 - 1 Leaside Park Drive,"Toronto, Ontario, M4H 1R1",0,0,11,2004.0,750.0,1.0,0:0,0,470000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,30 Parkhurst Boulevard,"Toronto, Ontario, M4G 2C6",0,0,40,2004.0,3250.0,5.0,0:0,0,3800000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,73 Hanna Road,"Toronto, Ontario, M4G 3N2",0,0,108,2004.0,1300.0,3.0,0:0,0,1484000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,89 Donegall Drive,"Toronto, Ontario, M4G 3G9",0,0,40,2004.0,1300.0,3.0,0:0,0,2440000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4764103,Unit 1701 - 160 Vanderhoof Avenue,"Toronto, Ontario, M4G 0B7",0,0,11,2004.0,750.0,2.0,0:0,0,579000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,142 Donlea Drive,"Toronto, Ontario, M4G 2M8",0,0,108,2004.0,1300.0,4.0,0:0,0,1520000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4764103,388 Broadway Avenue,"North York, Ontario, M4P 1X6",0,0,40,2004.0,2750.0,5.0,0:0,0,2400000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 317 - 21 Burkebrook Place,"North York, Ontario, M4G 0A2",0,0,11,2004.0,950.0,2.0,0:0,0,870000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 321 - 35 Brian Peck Crescent,"Toronto, Ontario, M4G",0,0,11,2004.0,850.0,3.0,0:0,0,735000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 506 - 212 Eglinton Avenue E,"Toronto, Ontario, M4P 0A3",0,0,11,2004.0,650.0,1.0,0:0,0,575000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,20 Rowley Avenue,"Toronto, Ontario, M4P 2S8",0,0,67,2004.0,1300.0,2.0,0:0,0,956000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,49 Glenvale Boulevard,"Toronto, Ontario, M4G 2V4",0,0,40,2004.0,2043.0,3.0,0:0,0,2260000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,37 Tilson Road,"Toronto, Ontario, M4S 1P3",0,0,41,2004.0,2296.0,4.0,0:0,0,2100010.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 209 - 33 Frederick Todd Way,"Toronto, Ontario, M4G 0C9",0,0,11,2004.0,750.0,1.0,0:0,0,540000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,128 Donegall Drive,"Toronto, Ontario, M4G 3G8",0,0,108,2004.0,1300.0,3.0,0:0,0,1680000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4764103,71 Elvina Gardens,"Toronto, Ontario, M4P 1Y1",0,0,108,2004.0,1300.0,3.0,0:0,0,1265000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4764103,8 Richlea Circle,"Toronto, Ontario, M4G 2T2",0,0,40,2004.0,2250.0,5.0,0:0,0,2958000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,20 Petman Avenue,"Toronto, Ontario, M4S 2S8",0,0,108,2004.0,1300.0,5.0,0:0,0,1470000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4764103,Unit 1023 - 35 Brian Peck Crescent,"Toronto, Ontario, M4G",0,0,11,2004.0,850.0,2.0,0:0,0,660000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,41 Sutherland Drive,"Toronto, Ontario, M4G 1H2",0,0,40,2004.0,2750.0,5.0,0:0,0,3275000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,190 Airdrie Road,"Toronto, Ontario, M4G 1M8",0,0,40,2004.0,3250.0,6.0,0:0,0,3200000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 1403 - 30 Inn On The Park Drive,"North York, Ontario, M3C 0P7",0,0,11,2004.0,250.0,2.0,0:0,0,980000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,395 Davisville Avenue,"Toronto, Ontario, M4S 1H4",0,0,108,2004.0,900.0,4.0,0:0,0,1250000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,66 Sutherland Drive,"Toronto, Ontario, M4G 1H3",0,0,40,2004.0,1300.0,3.0,0:0,0,1850000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,572 Roehampton Avenue,"Toronto, Ontario, M4P 1S6",0,0,40,2004.0,1300.0,4.0,0:0,0,1685000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 603 - 3 Southvale Drive,"Toronto, Ontario, M4G 1G1",0,0,11,2004.0,1100.0,2.0,0:0,0,1330000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,38 Vanderhoof Avenue,"Toronto, Ontario, M4G 2H1",0,0,40,2004.0,900.0,3.0,0:0,0,1370000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,163 Belsize Drive,"Toronto, Ontario, M4S 1L9",0,0,40,2004.0,1750.0,4.0,0:0,0,2310000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 302 - 76 Aerodrome Crescent,"Toronto, Ontario, M4G 4J1",0,0,30,2004.0,1100.0,2.0,0:0,0,740000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 113 - 21 Burkebrook Place,"North York, Ontario, M4G 0A2",0,0,11,2004.0,850.0,2.0,0:0,0,850000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,209C Randolph Road,"Toronto, Ontario, M4G 3S6",0,0,68,2004.0,2250.0,5.0,0:0,0,1930000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,272 Rumsey Road,"Toronto, Ontario, M4G 1P9",0,0,40,2004.0,1300.0,4.0,0:0,0,1400000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,169 Parkhurst Boulevard,"Toronto, Ontario, M4G 2E9",0,0,40,2004.0,1750.0,4.0,0:0,0,2200000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,288 Forman Avenue,"Toronto, Ontario, M4S 2S7",0,0,108,2004.0,900.0,3.0,0:0,0,1350000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 424 - 21 Burkebrook Place,"North York, Ontario, M4G 0A2",0,0,11,2004.0,1500.0,2.0,0:0,0,1715000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,242 Sutherland Drive,"Toronto, Ontario, M4G 1J3",0,0,40,2004.0,3250.0,6.0,0:0,0,4225000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,27 Rowley Avenue,"North York, Ontario, M4P 2S9",0,0,108,2004.0,1300.0,4.0,0:0,0,1490000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,52 Sunnydene Crescent,"North York, Ontario, M4N 3J6",0,0,49,2004.0,4250.0,4.0,0:0,0,5300000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,408 Balliol Street,"Toronto, Ontario, M4S 1E2",0,0,108,2004.0,900.0,3.0,0:0,0,1175000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,51 Hanna Road,"Toronto, Ontario, M4G 3M8",0,0,36,2004.0,1300.0,3.0,0:0,0,1665000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,12 Rowley Avenue,"Toronto, Ontario, M4P 2S8",0,0,67,2004.0,1300.0,3.0,0:0,0,1066000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 207 - 20 Burkebrook Place,"North York, Ontario, M4G 0A1",0,0,11,2004.0,1100.0,3.0,0:0,0,1195000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 519 - 21 Burkebrook Place,"North York, Ontario, M4G 0A2",0,0,11,2004.0,950.0,3.0,0:0,0,1120000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,516 Millwood Road,"Toronto, Ontario, M4S 1K5",0,0,108,2004.0,1750.0,3.0,0:0,0,2028520.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,18 Belle Ayre Boulevard,"Toronto, Ontario, M4S 2P7",0,0,40,2004.0,900.0,3.0,0:0,0,1808000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,251 Mcrae Drive,"Toronto, Ontario, M4G 1T7",0,0,68,2004.0,1750.0,4.0,0:0,0,1517000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,43 Glenvale Boulevard,"Toronto, Ontario, M4G 2V4",0,0,40,2004.0,1750.0,5.0,0:0,0,2428000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,16 Rumsey Road,"Toronto, Ontario, M4G 1N6",0,0,40,2004.0,4250.0,5.0,0:0,0,3995000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,Unit 505 - 200 Broadway Avenue,"Orangeville, Ontario, M4P 1V9",0,0,11,2004.0,1100.0,2.0,0:0,0,549900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,584 Broadway Avenue,"Toronto, Ontario, M4G 2S5",0,0,40,2004.0,2250.0,5.0,0:0,0,3580000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,82 McRae Drive,"Toronto, Ontario, M4G 1S5",0,0,40,2004.0,2750.0,5.0,0:0,0,2600000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,9 Noel Avenue,"Toronto, Ontario, M4G 1B2",0,0,40,2004.0,2250.0,4.0,0:0,0,3050000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4764103,726 Eglinton Avenue E,"Toronto, Ontario, M4G 2K7",0,0,36,2004.0,1300.0,4.0,0:0,0,1240000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
subject,4761696,11 Bermondsey Way Stittsville ON K2S2Y7,Stittsville ON K2S2Y7,9,70,127,2021.0,1300.0,3.0,2F 1H,4,590000.0,0,0,0.9,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
comp,4761696,655 Allied Mews,Stittsville ON K2S 3A1,0,0,127,2022.0,1802.0,4.0,2F1H,1,705000.0,36,16,0.15,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
comp,4761696,514 Triangle St,Stittsville ON K2V 0M8,0,0,127,2021.0,2131.0,3.0,2F1H,4,755000.0,111,151,3.54,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
comp,4761696,225 Lift Lane,Stittsville ON K2V 0M7,0,0,127,2020.0,1758.0,3.0,2F1H,4,768800.0,111,148,3.43,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
property,4761696,228 Kimpton Dr,"Stittsville, Ontario, K2S 2H9",0,0,34,2004.0,2016.0,3.0,4:0,0,795000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,2008 LEINSTER Circle,"West Carleton Twp, Ontario, K2S 2Z4",0,0,88,2022.0,1821.0,2.0,0:0,0,570000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,228 Kimpton Drive,"Stittsville-Goulbourn, Ontario, K2S 2H9",0,0,40,2004.0,1933.0,3.0,0:0,0,795000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,192 Mojave Cres,"Stittsville, Ontario, K2S 0H3",0,0,105,2004.0,1696.0,3.0,3:1,0,680000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,192 Mojave Crescent,"Stittsville-Goulbourn, Ontario, K2S 0H3",0,0,108,2004.0,1726.0,3.0,0:0,0,680000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,213 MISSION TRAIL Cres,"Kanata, Ontario, K2S 1B9",0,0,34,2004.0,3173.0,4.0,4:0,0,997000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,250 BURNABY Dr,"Stittsville, Ontario, K2S 0J9",0,0,34,2008.0,1903.0,3.0,3:0,0,780000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,707 Vivera Pl,"Stittsville, Ontario, K2S 2M8",0,0,105,2004.0,1948.0,3.0,3:1,0,792500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,250 BURNABY Drive,"Stittsville-Goulbourn, Ontario, K2S 0J9",0,0,40,2004.0,1931.0,3.0,0:0,0,780000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,707 Vivera Place,"Stittsville-Goulbourn, Ontario, K2S 2M8",0,0,108,2004.0,1915.0,3.0,0:0,0,792500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,213 MISSION TRAIL Crescent,"Kanata, Ontario, K2S 1B9",0,0,40,2004.0,2944.0,4.0,0:0,0,997000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,34 Grand Harbour Crt,"Stittsville-Goulbourn, Ontario, K2S 1H1",0,0,21,40.0,1500.0,2.0,3:0,0,800000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,34 Grand Harbour Court,"Stittsville-Goulbourn, Ontario, K2S 1H1",0,0,27,2004.0,1500.0,2.0,0:0,0,800000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,823 Indica St,"Stittsville, Ontario, K2S 2J8",0,0,105,2004.0,1862.0,4.0,4:0,0,730000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,510 Shawondasee St,"Stittsville, Ontario, K2S 0K5",0,0,34,2008.0,1852.0,3.0,4:0,0,739900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,823 Indica Street,"Stittsville-Goulbourn, Ontario, K2S 2J8",0,0,108,2004.0,1851.0,4.0,0:0,0,730000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,510 Shawondasee Street,"Stittsville-Goulbourn, Ontario, K2S 0K5",0,0,40,2004.0,1768.0,3.0,0:0,0,739900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,103 MOJAVE Cres,"Stittsville, Ontario, K2S 0B6",0,0,65,2004.0,1663.0,3.0,3:0,0,610000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,117 SWEETWATER Lane,"Kanata, Ontario, K2T 0L3",0,0,67,2004.0,1706.0,3.0,0:0,0,625000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,103 MOJAVE Crescent,"Stittsville-Goulbourn, Ontario, K2S 0B6",0,0,67,2004.0,1672.0,3.0,0:0,0,610000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,1030 PAMPERO Cres,"West Carleton Twp, Ontario, K2S 1B9",0,0,65,2004.0,1300.0,2.0,3:0,0,500000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4761696,240 Kohilo Cres,"Stittsville-Goulbourn, Ontario, K2S 0E6",0,0,34,23.0,2191.0,4.0,4:0,0,832500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,240 Kohilo Crescent,"Stittsville-Goulbourn, Ontario, K2S 0E6",0,0,40,2004.0,2095.0,4.0,0:0,0,832500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,1030 PAMPERO Crescent,"West Carleton Twp, Ontario, K2S 1B9",0,0,67,2004.0,1365.0,2.0,0:0,0,500000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,504 PAINE Ave,"Kanata, Ontario, K2S 1B9",0,0,65,2004.0,1696.0,3.0,3:0,0,630000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,504 PAINE Avenue,"Kanata, Ontario, K2S 1B9",0,0,67,2004.0,1706.0,3.0,0:0,0,630000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,258 Horseshoe Cres,"Stittsville-Goulbourn, Ontario, K2S 0B7",0,0,105,23.0,1750.0,3.0,4:0,0,680000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,258 Horseshoe Crescent,"Stittsville-Goulbourn, Ontario, K2S 0B7",0,0,108,2004.0,1750.0,3.0,0:0,0,680000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,1061 Pampero Cres,"West Carleton Twp, Ontario, K2S 1B9",0,0,65,10.0,2250.0,3.0,4:0,0,668000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,1061 Pampero Crescent,"West Carleton Twp, Ontario, K2S 1B9",0,0,67,2004.0,2250.0,3.0,0:0,0,668000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,133 Stoney Pond Crt,"Stittsville-Goulbourn, Ontario, K2S 2E6",0,0,34,2004.0,2907.0,5.0,4:0,0,1015000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,133 Stoney Pond Court,"Stittsville-Goulbourn, Ontario, K2S 2E6",0,0,40,2004.0,2884.0,6.0,0:0,0,1015000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,54 Grand Cedar Court,"Stittsville-Goulbourn, Ontario, K2S 1G5",0,0,27,2004.0,1500.0,2.0,0:0,0,700000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,524 Paine Avenue,"Kanata, Ontario, K2S 1B9",0,0,67,2004.0,2139.0,5.0,0:0,0,676000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,36 LIMNOS Lane,"West Carleton Twp, Ontario, K2S 1B9",0,0,68,2004.0,1933.0,4.0,0:0,0,620000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,526 Khamsin St,"Stittsville-Goulbourn, Ontario, K2S 0P6",0,0,34,10.0,1750.0,3.0,3:0,0,695300.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
property,4761696,148 Succession Court,"Stittsville-Goulbourn, Ontario, K2S 2Z8",0,0,67,2004.0,2250.0,4.0,0:0,0,695000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,526 Khamsin Street,"Stittsville-Goulbourn, Ontario, K2S 0P6",0,0,40,2004.0,1750.0,3.0,0:0,0,695300.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,535 Warmstone Dr,"Stittsville-Goulbourn, Ontario, K2S 0W2",0,0,1,2004.0,1625.0,3.0,3:0,0,747500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,535 Warmstone Drive,"Stittsville-Goulbourn, Ontario, K2S 0W2",0,0,108,2004.0,1625.0,3.0,0:0,0,747500.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,338 Astelia Crescent,"Stittsville-Goulbourn, Ontario, K2S 0W7",0,0,67,2004.0,1646.0,3.0,0:0,0,615000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,713 Riverfront Court,"Stittsville-Goulbourn, Ontario, K2S 0K6",0,0,40,2004.0,1300.0,4.0,0:0,0,1050000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4761696,208 MISSION TRAIL Crescent,"Kanata, Ontario, K2T 0H7",0,0,40,2004.0,1300.0,3.0,0:0,0,725000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4761696,131 SUCCESSION Court,"Stittsville-Goulbourn, Ontario, K2S 2Z8",0,0,67,2004.0,1300.0,3.0,0:0,0,649990.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
property,4761696,12 Mika Street W,"Stittsville-Goulbourn, Ontario, K2S 1K8",0,0,47,2004.0,1750.0,3.0,0:0,0,921900.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
property,4761696,109 Par-La-Ville Circle,"West Carleton Twp, Ontario, K2S 0M3",0,0,67,2004.0,1300.0,3.0,0:0,0,611000.0,0,0,0.9,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True
